Sample	fIa	fIb	fIc	fIIa	fIIa'	fIIb	fIIb'	fIIc	fIIc'	fIIIa	fIIIa'	fIIIb	fIIIb'	fIIIc	fIIIc'
Naafs_2017_peats 22 Hochrajen 4a (15-20 cm)	0.572918086	0.017829173	0.017829173	0.341473682	0	0.003978299	0	0.002175863	0	0.043552065	0	7.74E-05	8.89E-05	7.74E-05	0
De Jonge 2019 3D	0.341	0.032	0.023	0.286	0.153	0.014	0.01	0.004	0	0.106	0.031	0	0	0	0
"Naafs_2017_peats 4 Fransne 2008&2010, French Jura 12-17 cm"	0.568985101	0.039159738	0.003928225	0.332045624	0	0.004928257	0	0.002707385	0	0.04824567	0	0	0	0	0
Guo_2020 S10.2	0.19	0.11	0.04	0.2	0.15	0.08	0.08	0.01	0	0.07	0.06	0	0.01	0	0
Vequaud_2021 9	0.327804862	0.014292003	0.002634046	0.36286563	0.064703447	0.01025504	0.000921241	0.002803161	0.002802359	0.198856249	0.009295163	0.001608128	0.00115867	0	0
De Jonge 2019 3A	0.341	0.032	0.02	0.274	0.154	0.024	0.008	0.005	0	0.116	0.026	0	0	0	0
Ning_2019_3Soils	0.502549745	0.080691931	0.02239776	0.155584442	0.143985601	0.0129987	0.03729627	0.00159984	0.00169983	0.0209979	0.02019798	0	0	0	0
De_Jonge_2021 Ossekampen Control 13_3	0.397839784	0.04410441	0.0220022	0.373837384	0.052705271	0.01740174	0.00190019	0.00250025	0	0.080308031	0.00710071	0.00030003	0	0	0
De Jonge 2019 5A	0.212212212	0.078078078	0.028028028	0.167167167	0.232232232	0.102102102	0.046046046	0.022022022	0.004004004	0.083083083	0.004004004	0.008008008	0.009009009	0.002002002	0.002002002
Guo_2020 S3.1	0.23	0.11	0.05	0.19	0.16	0.07	0.06	0.01	0	0.06	0.05	0	0.01	0	0
Naafs_2017_Soils_Greece-5	0.123777874	0.067909262	0.02986081	0.04618793	0.336656553	0.046910369	0.070799017	0	0	0.056831864	0.22106632	0	0	0	0
Wang_2020_92	0.369277921	0.056661399	0.004801495	0.18393827	0.256021208	0.011191222	0.026678586	0.000748699	0.000812969	0.045107231	0.041492536	0.001251848	0.002016615	0	0
Naafs_2017_peats 65 Ballyduff Bog 6	0.546540014	0.038935367	0.020576307	0.332962807	0	0.016015941	0	0.008185256	0	0.036784307	0	0	0	0	0
Dugerdil_2021 MRUT1M10	0.367218943	0.00674797	0.002470929	0.405670903	0.078283476	0.003196977	0.001513335	0.000771037	0.009511135	0.09564722	0.014207472	0.00101285	0.004550749	0.007386147	0.001810855
Guo_2020 S6.3	0.262626263	0.090909091	0.03030303	0.262626263	0.151515152	0.060606061	0.03030303	0	0	0.080808081	0.03030303	0	0	0	0
Vequaud_2021 36	0.561719705	0.005473251	0	0.361858445	0	0	0	0.000755883	0	0.070192716	0	0	0	0	0
Kusch_2019_permafrost SA-R	0.11656574	0.021479753	0.001739165	0.165012374	0.175667211	0.0169805	0.028472765	0.000205199	0.00184157	0.27210743	0.188515658	0.002332742	0.005330282	0.000307912	0.003441698
Dearing Crampton-Flood 2020 IndiaG20	0.792079208	0.128712871	0.02970297	0.02970297	0.01980198	0	0	0	0	0	0	0	0	0	0
Naafs_2017_Soils_Italy-17	0.215769614	0.124040422	0.026022466	0.073079759	0.185843778	0.05247864	0.114065143	0.004640673	0.00644056	0.053996617	0.122088737	0.021533591	0	0	0
Naafs_2017_peats 302 Simplon Simplon (bottom layer)	0.629122063	0.010387436	0.002298036	0.297004801	0	0.002487608	0	0.00093523	0	0.057764826	0	0	0	0	0
Naafs_2017_peats 271 Harberton 63.5	0.408634772	0.014572989	0.004939921	0.45292473	0	0.009915919	0	0.006442203	0	0.100594689	0	0.000848664	0.000581096	0.000545017	0
T4S5	0.942665074	0.004216244	0.005665338	0.03855068	0.00452358	0	0	0	0	0.004379084	0	0	0	0	0
Wang_2020_110	0.330704921	0.062133555	0.008901757	0.217518253	0.232934879	0.021445247	0.025388196	0	0	0.056997659	0.043975533	0	0	0	0
Dearing Crampton-Flood 2020 ChinaP622	0.04950495	0.03960396	0	0.02970297	0.297029703	0.03960396	0.138613861	0	0	0.03960396	0.366336634	0	0	0	0
Dearing Crampton-Flood 2020 IndiaETH1	0.4	0.22	0.02	0.03	0.22	0.01	0.08	0	0	0	0.02	0	0	0	0
Zang_2018 TLF-10	0.128712871	0.118811881	0.02970297	0.03960396	0.316831683	0.04950495	0.158415842	0.00990099	0.00990099	0.02970297	0.089108911	0.00990099	0.00990099	0	0
Naafs_2017_Soils_China-MG1515	0.834257723	0.003765234	0.001631601	0.142488266	0.009449999	0	0	0	0	0.006810644	0.001596533	0	0	0	0
Naafs_2017_peats 33 Kojle Lake Acro	0.649056033	0.017869929	0.01624529	0.277803471	0	0.012704626	0	0.005338656	0	0.020981996	0	0	0	0	0
Dearing Crampton-Flood 2020 IndiaG32	0.57	0.19	0.06	0	0.12	0.01	0.04	0	0	0	0.01	0	0	0	0
Naafs_2017_peats 274 Brendan State Forest McDon 0-10C	0.649616343	0.02920069	0.022716061	0.257316263	0	0.009203516	0	0.005119754	0	0.026303099	0	8.12E-05	0.000312627	0.000130445	0
Naafs_2017_peats 444 M4 NA	0.547951029	0.007111185	0.007915041	0.361570969	0	0.00498596	0	0.005037561	0	0.064738243	0	0.000690012	0	0	0
Naafs_2017_peats 436 M2 NA	0.500409362	0.043991978	0.020889477	0.364009049	0	0.021611919	0	0.005977676	0	0.042741148	0	0.000369392	0	0	0
Kusch_2019_permafrost KUB-R	0.18452506	0.006025024	0.000499191	0.319241079	0.089417452	0.003213661	0.00214808	0.000732409	0	0.346772368	0.046337401	0.000384876	0.0007034	0	0
Naafs_2017_peats 289 Kosowa mire Kosowa mire (2)	0.72804394	0.005662567	0.005418397	0.239682204	0	0.001739575	0	0.001501756	0	0.01795156	0	0	0	0	0
GRU33a	0.974962778	0	0	0.025037222	0	0	0	0	0	0	0	0	0	0	0
Wang_2021 Mt. Laji Site 5	0.102040816	0.081632653	0.010204082	0.12244898	0.224489796	0.102040816	0.112244898	0	0	0.081632653	0.142857143	0	0.020408163	0	0
Naafs_2017_peats 207 Zalama ZAL 45	0.425504709	0.071889355	0.029951455	0.367716779	0	0.049476037	0	0.014257029	0	0.040453156	0	0.000189308	0.000562171	0	0
Naafs_2017_peats 137 Buena Vista del Maquía 30-40cm	0.938465905	0.011826708	0.004907371	0.04112173	0	0.000991358	0	0.000395735	0	0.002291193	0	0	0	0	0
Naafs_2017_peats 85 Butterburn Flow 5	0.533953539	0.022374968	0.015242817	0.363110754	0	0.006048281	0	0.007331685	0	0.051937956	0	0	0	0	0
Dearing Crampton-Flood 2020 ChinaP784	0.059405941	0.03960396	0.00990099	0.04950495	0.277227723	0.02970297	0.118811881	0	0	0.079207921	0.336633663	0	0	0	0
Naafs_2017_Soils_Netherlands-T5	0.600787919	0.01671044	0.014674984	0.317793828	0	0.015200263	0	0.007288247	0	0.02754432	0	0	0	0	0
Wang_2020_111	0.324958873	0.047659488	0.006462043	0.232250603	0.241456633	0.018446628	0.021528236	0	0	0.058971904	0.048265592	0	0	0	0
Naafs_2017_peats 144 Maquía NA	0.862543462	0.045829336	0.013749632	0.037371082	0.028183691	0.00227855	0.004543961	0.000967909	0	0.002204281	0.002328098	0	0	0	0
Wang_2019 18	0.551	0.085	0.014	0.18	0.106	0.012	0.018	0.002	0.002	0.019	0.011	0	0	0	0
Li_2018 CB4-2	0.37755102	0.040816327	0.010204082	0.326530612	0.12244898	0.010204082	0.020408163	0	0	0.071428571	0.020408163	0	0	0	0
Naafs_2017_peats 386 SS70-14 NA	0.113221245	0.089698863	0.012237247	0.146797718	0.200189903	0.064981009	0.081643394	0.003785846	0.0125979	0.125736258	0.12703401	0.005153232	0.010988284	0.000465634	0.005469457
GRU5c	0.475553323	0.197665976	0.062120746	0.062044181	0.105869683	0.031681765	0.040001421	0.002088853	0.002685209	0.006217101	0.014071741	0	0	0	0
Guo_2021 MS81_soil	0.341211226	0.085672083	0.014771049	0.177252585	0.221565731	0.035450517	0.031019202	0.004431315	0.001477105	0.041358936	0.045790251	0	0	0	0
Vequaud_2021 13	0.19584733	0.043946238	0.012893493	0.200574662	0.036098394	0.040895145	0.087682524	0	0	0.141489787	0.208517325	0.015003183	0.017051919	0	0
Naafs_2017_peats 393 007G NA	0.418049614	0.037112548	0.030071152	0.425027856	0	0.01807795	0	0.00689573	0	0.064288875	0	0.000353404	0	0.000122872	0
Wang_2020_117	0.212192071	0.090322586	0.01590496	0.243817547	0.188223378	0.061869712	0.048946566	0.008880867	0.002004652	0.066855819	0.053859541	0.002154087	0.00398806	0.000515571	0.000464582
Wang_2020_97	0.305351309	0.052609714	0.009823747	0.203924576	0.260030299	0.021506341	0.022177352	0.00280015	0.001264155	0.057587613	0.059342274	0.001576942	0.002005526	0	0
"Naafs_2017_peats 350 Harz, Odersprung Bog 44691"	0.564307975	0.011154172	0.003262638	0.35169288	0	0.006334427	0	0.002854066	0	0.060393843	0	0	0	0	0
GRU2 0-5	0.855919172	0.019356027	0.005752036	0.075006316	0.035946492	0.003030369	0	0	0	0.002649002	0.002340586	0	0	0	0
Ding_2018 H3 core	0.28144388	0.051663847	0.017597293	0.181951495	0.105019741	0.023237451	0.150817823	0.00676819	0.004963339	0.04715172	0.094980259	0.023463057	0.010941906	0	0
GRU48a	0.926483903	0.006435331	0.005605112	0.025487706	0.027172199	0	0	0	0	0.006674693	0.002141056	0	0	0	0
Dearing Crampton-Flood 2020 IndiaG10	0.51	0.21	0.03	0.05	0.13	0.01	0.06	0	0	0	0	0	0	0	0
Guo_2021 TS91_soil	0.234567901	0.061728395	0.008230453	0.074074074	0.399176955	0.020576132	0.04526749	0	0	0.037037037	0.115226337	0	0.004115226	0	0
De Jonge 2019 5F	0.535	0.052	0.061	0.198	0.01	0.025	0.001	0.02	0	0.092	0.006	0	0	0	0
Naafs_2017_Soils_China-MG2470	0.19610663	0.058243669	0.013923571	0.162768503	0.223561558	0.036279726	0.066022565	0.006602257	0.005340637	0.063603917	0.145772595	0.013204513	0.001954529	0.003307665	0.003307665
Naafs_2017_peats 297 OHM Vicdessos OHM Vicdessos (2)	0.680827704	0.043113746	0.006422247	0.237759131	0	0.003414055	0	0.00649339	0	0.021969727	0	0	0	0	0
Naafs_2017_Soils_USA-CA1	0.134014411	0.035348729	0.013615087	0.173636063	0.322411483	0.018004545	0.046031037	0	0.00244722	0.101579039	0.148581195	0.00433119	0	0	0
Naafs_2017_Soils_France-TESO14	0.139511057	0.043706198	0.010463329	0.142780848	0.259403372	0.024305442	0.053624563	0	0	0.071281431	0.24414435	0.010779409	0	0	0
GRU3c	0.85066822	0.008079976	0.002895651	0.095351866	0.030666421	0	0	0.008848743	0.003489123	0	0	0	0	0	0
GRU16c	0.964425825	0.005403964	0.00520785	0.019209181	0.0034903	0	0	0	0	0.001647565	0.000615315	0	0	0	0
Naafs_2017_peats 60 Ballyduff Bog 0	0.540204697	0.03570133	0.020373792	0.338189405	0	0.015034028	0	0.008177305	0	0.037909198	0.004410246	0	0	0	0
Naafs_2017_Soils_Peru-4	0.90998635	0.021166349	0.018833051	0.043832676	0	0.004316602	0	0.001749974	0	0	0	0	0	5.75E-05	5.75E-05
Dugerdil_2021 MMNT5M05	0.427622669	0.007489993	0.007511529	0.379059683	0.031148153	0.003241656	0.001882787	0.000297843	0.008543538	0.066254942	0.006146981	0.023195995	0.030686661	0.005681937	0.001235634
Naafs_2017_Soils_Gabon-5	0.97407992	0.003032317	0.003219241	0.016656974	0.003011548	0	0	0	0	0	0	0	0	0	0
Naafs_2017_peats 98 Mira Flores 30-40cm	0.943741099	0.010562375	0.008506001	0.02998159	0.005994843	0.000255015	0	0.000261515	0	0.000697562	0	0	0	0	0
GRU8c	0.958959799	0.002995235	0.001852555	0.024853599	0.011338812	0	0	0	0	0	0	0	0	0	0
T4S3	0.8776214	0.012397433	0.004373858	0.07367655	0.022720078	0.000710978	0.000323867	0	0	0.006210377	0.001965461	0	0	0	0
Naafs_2017_peats 381 Seba beach NA	0.564466066	0.050320319	0.006670722	0.319110622	0	0.006047641	0	0.003250789	0	0.05013384	0	0	0	0	0
Kirkels_2019 TU7-M	0.828282828	0.02020202	0.01010101	0.111111111	0.02020202	0	0	0	0	0.01010101	0	0	0	0	0
Naafs_2017_peats 37 Poiana Siol Acro	0.538815533	0.014095865	0.005285582	0.378969185	0	0.008725973	0	0.004786318	0	0.049321544	0	0	0	0	0
Wang_2020_75	0.15741834	0.050931362	0.005842694	0.052552673	0.456254824	0.018578617	0.060138673	0.000808751	0.004797774	0.030268216	0.152156447	0.00184876	0.00840287	0	0
Li_2018 CB2-3	0.555555556	0.03030303	0	0.323232323	0.04040404	0	0	0	0	0.04040404	0.01010101	0	0	0	0
Li_2018 CB6-3	0.56	0.02	0	0.33	0.04	0	0	0	0	0.05	0	0	0	0	0
Zang_2018 TLF-20	0.112244898	0.081632653	0.020408163	0.030612245	0.43877551	0.030612245	0.12244898	0	0.010204082	0.010204082	0.12244898	0	0.020408163	0	0
Wang_2020_83	0.118674206	0.028780447	0.003789572	0.038930214	0.503750046	0.016670993	0.040887949	0.000993018	0.002353965	0.017831385	0.218046287	0.002392515	0.006899402	0	0
Naafs_2017_peats 70 Ballyduff Bog 36	0.550742277	0.015743856	0.009201218	0.351010391	0	0.010820102	0	0.004795227	0	0.047377514	0.008520433	0	0.001549837	0.000239145	0
Naafs_2017_peats 284 Stordalen Stord H2 40-45	0.294427481	0.004911224	0.002812452	0.519242064	0	0.005016073	0	0.001802627	0	0.161271027	0.010517052	0	0	0	0
Naafs_2017_peats 259 Walton Moss NA	0.530598839	0.053357847	0.020975628	0.328298347	0	0.015526743	0	0.006512721	0	0.043326554	0	0.000443482	0.000547455	0.000412384	0
Naafs_2017_Soils_Brazil-13	0.924135707	0.017395496	0.015619705	0.035153397	0.003062332	0	0	0	0	0.001975114	0	0	0.000621527	0.001018361	0.001018361
De Jonge 2019 2F	0.652	0.116	0.011	0.103	0.06	0.01	0.008	0	0	0.024	0.016	0	0	0	0
Naafs_2017_peats 395 007G NA	0.379198102	0.047928286	0.030480097	0.435437357	0	0.023323277	0	0.008623326	0	0.074308551	0	0.00055683	0	0.000144174	0
Wang_2019 33	0.680680681	0.046046046	0.008008008	0.199199199	0.032032032	0.005005005	0.003003003	0.002002002	0	0.02002002	0.003003003	0	0	0.001001001	0
Wang_2020_104	0.422631515	0.008786006	0.001426064	0.453201693	0.014905041	0.005293349	0.000722268	0.001454158	0	0.088222965	0.003356941	0	0	0	0
Naafs_2017_Soils_USA-SR1	0.199715213	0.022483153	0.001140362	0.243061112	0.265341714	0.011808719	0.025116315	0	0	0.118897394	0.1093775	0.003058519	0	0	0
De Jonge 2019 2B	0.296703297	0.023976024	0.020979021	0.343656344	0.126873127	0.010989011	0.004995005	0.003996004	0	0.142857143	0.024975025	0	0	0	0
Naafs_2017_peats 334 Shidodo sent for 50	0.640875069	0.020317461	0.005585776	0.240363015	0.030954867	0.007928924	0.000927795	0.002880027	0.000299641	0.036482263	0.01266277	0.000340003	0.000382389	0	0
Dearing Crampton-Flood 2020 ChinaP642	0.06	0.04	0	0.03	0.27	0.12	0.13	0	0	0.06	0.24	0.03	0.02	0	0
GRU5b	0.501779948	0.20026821	0.07037543	0.045811163	0.086621457	0.006814434	0.058551978	0.00165131	0.002564297	0.007803412	0.017758363	0	0	0	0
Wang_2020_40	0.865988711	0.061826882	0.011787692	0.028497999	0.025099174	0.001183382	0.002002582	0	0	0.002062016	0.001551562	0	0	0	0
Naafs_2017_peats 466 009I NA	0.413853905	0.051869225	0.014270866	0.420729247	0	0.035670914	0	0.006189368	0	0.056744774	0	0.000671701	0	0	0
Naafs_2017_Soils_China-MG1220	0.509498508	0.129345901	0.014511609	0.100231701	0.140718636	0.017893102	0.046552393	0.001458743	0.002486838	0.014299318	0.020167649	0.002835602	0	0	0
Kusch_2019_permafrost KUU-C	0.115812122	0.003118705	0.000296254	0.375780306	0.041432627	0.002679248	0.000959104	0.0010819	3.49E-05	0.428617017	0.028830542	0.000645005	0.000653575	4.31E-05	1.56E-05
IMS9	0.268268268	0.025025025	0.001001001	0.272272272	0.261261261	0.008008008	0.017017017	0.001001001	0.001001001	0.065065065	0.076076076	0.001001001	0.002002002	0	0.001001001
Naafs_2017_peats 31 Kyambangunguru 30 cm	0.676659026	0.033990213	0.006038091	0.137434391	0.100420245	0.003346697	0.010967126	0.000679054	0.000361258	0.015592381	0.013838354	0.000489172	0.000183993	0	0
Wang_2020_12	0.381437478	0.182682583	0.027753709	0.112626501	0.128295468	0.032536473	0.069034975	0.001280779	0.004146796	0.019525608	0.031742424	0.001345489	0.006146927	0.000276734	0.001168057
Li_2018 CB7-3	0.193877551	0.091836735	0	0.153061224	0.265306122	0.051020408	0.091836735	0	0	0.051020408	0.102040816	0	0	0	0
JLP7S	0.958250907	0.00525646	0.003818331	0.024844153	0.00592415	0	0	0	0	0.001905999	0	0	0	0	0
Dearing Crampton-Flood 2020 Russia- Samoylov Island	0.089108911	0.02970297	0.00990099	0.247524752	0.089108911	0.03960396	0.03960396	0	0	0.336633663	0.108910891	0	0.00990099	0	0
Naafs_2017_Soils_Ecuador-19	0.303030303	0.13014763	0.060508936	0.129176379	0.176767677	0.032731158	0.080128205	0.018065268	0	0.027777778	0.041666667	0	0	0	0
Naafs_2017_Soils_Brazil-6	0.909911448	0.005439953	0.005732686	0.057814749	0.010440807	0	0	0	0	0.003805528	0.003146879	0	0	0	0.00370795
Chen_2021 TW-13	0.075434649	0.026631213	0.001038045	0.017677439	0.308974228	0.010733279	0.041276335	0.000792596	0.001395991	0.029868071	0.472688689	0.004157292	0.009332174	0	0
PerezAngel_2020 Colombia-EC7 250023	0.269946098	0.177128031	0.03395456	0.101895686	0.259562584	0.028296752	0.070467321	0.002219233	0.005282597	0.01112277	0.034033215	0.001922624	0.004168529	0	0
Wang_2019 40	0.828657315	0.017034068	0.004008016	0.131262525	0.007014028	0.001002004	0.001002004	0	0	0.009018036	0.001002004	0	0	0	0
De_Jonge_2021 Ossekampen Control 13_2	0.3923	0.0484	0.0242	0.3674	0.0546	0.0178	0.0022	0.0029	0	0.0821	0.0081	0	0	0	0
PerezAngel_2020 Colombia-EC12 250025	0.50474709	0.036810002	0.010713459	0.344255433	0.059718188	0.009163812	0.003019846	0.004408365	0	0.014108267	0.007292653	0.000814334	0.001289539	0.003659013	0
Naafs_2017_peats 453 M1 NA	0.383684473	0.056610245	0.009267222	0.344005743	0.089684674	0.025773896	0	0.009071956	0	0.06376261	0.016497101	0.001115249	0	0.000526831	0
"Naafs_2017_peats 9 Fransne 2008&2010, French Jura 5-7 cm"	0.574007606	0	0	0.390741001	0	0	0	0	0	0.035251393	0	0	0	0	0
Naafs_2017_Soils_France-TESO19	0.144274553	0.081963284	0.014619182	0.040454393	0.329291089	0.043426161	0.113118919	0	0	0.033743949	0.181661314	0.017447155	0	0	0
"Naafs_2017_peats 349 Harz, Odersprung Bog 0-5"	0.675940878	0.016255772	0.009471247	0.254318275	0	0.007462301	0	0.004381345	0	0.032170181	0	0	0	0	0
GRU22d	0.927482791	0.001408622	0	0.05073739	0.020371196	0	0	0	0	0	0	0	0	0	0
Naafs_2017_peats 328 Nyabuiyabui sent for 50	0.387377248	0.023261011	0.0074262	0.499287737	0	0.015270577	0	0.015570342	0	0.049554909	0	0.001134104	0	0.001117872	0
Naafs_2017_Soils_Germany-G2	0.12515095	0.067515644	0.0142716	0.136678011	0.112526073	0.138873641	0.052310901	0.012460204	0.007574926	0.149302887	0.158634318	0.024700845	0	0	0
Wang_2020_73	0.156723479	0.041265829	0.005023949	0.052427699	0.468766572	0.016093428	0.053566309	0.000695822	0.004516885	0.033740236	0.157554611	0.001727436	0.007897744	0	0
GRU16d	0.937574172	0.006335572	0.002706522	0.038213632	0.011312547	0	0	0	0	0.002593395	0.001264161	0	0	0	0
Naafs_2017_peats 413 001A NA	0.419822963	0.035412925	0.014483012	0.42369871	0	0.020755339	0.004595669	0.007503448	0	0.062631655	0.010281058	0.000815221	0	0	0
Naafs_2017_peats 335 Luala sent for 40	0.682336317	0.035724368	0.014345376	0.228888154	0	0.004685368	0.000825105	0.002951219	0	0.026656498	0.002971805	0.000324454	0.00016856	0.000122777	0
Wang_2020_115	0.200885335	0.088118547	0.014851674	0.223842782	0.209109177	0.057309053	0.05872157	0.007803073	0.002170659	0.066680043	0.062430913	0.002193564	0.004553475	0.000625648	0.000704487
Q2S7A	0.935276125	0.006261333	0.004467661	0.044124303	0.007041795	0	0	0	0	0.002828784	0	0	0	0	0
Naafs_2017_Soils_Canada-24	0.485273892	0.026448577	0.005358712	0.358780698	0.0130173	0.009015515	0.001724907	0.004001785	0	0.083025533	0.010165453	0.001695009	0.00149262	0	0
Kirkels_2019 TU8-M	0.86	0.01	0.01	0.1	0.01	0	0	0	0	0.01	0	0	0	0	0
Wang_2020_120	0.078174461	0.02900177	0	0.020249458	0.444191526	0.016740546	0.039552467	0	0	0.028511907	0.343577866	0	0	0	0
Kirkels_2019 TC-M	0.505050505	0.03030303	0.03030303	0.313131313	0.050505051	0.01010101	0	0	0	0.060606061	0	0	0	0	0
GRU33e	0.977912114	0	0	0.015099455	0.006988431	0	0	0	0	0	0	0	0	0	0
Wang_2019 47	0.689310689	0.007992008	0.001998002	0.234765235	0.037962038	0.003996004	0.001998002	0.000999001	0	0.016983017	0.003996004	0	0	0	0
Wang_2021 Mt. Laji Site 4	0.112244898	0.091836735	0.020408163	0.163265306	0.193877551	0.112244898	0.071428571	0.010204082	0	0.102040816	0.112244898	0	0.010204082	0	0
Naafs_2017_peats 404 004D NA	0.448007741	0.03969937	0.017412039	0.435538845	0	0.011147464	0	0.003636912	0	0.04433314	0	0.00022449	0	0	0
Dearing Crampton-Flood 2020 IndiaG42	0.11	0.33	0.01	0.01	0.34	0	0.14	0	0.01	0	0.05	0	0	0	0
Naafs_2017_Soils_USA-VC1	0.351964082	0.022413633	0.000807241	0.337955561	0.144112657	0.008212495	0.011416944	0	0	0.075996225	0.039398964	0.001961193	0.002048746	0.001856129	0.001856129
Ding_2018 4 core	0.408336501	0.016343596	0.004561003	0.392499683	0.073989611	0.008235145	0.003040669	0.002280502	0	0.073609527	0.004941087	0.007221589	0.004941087	0	0
Naafs_2017_Soils_Scotland-D	0.442236891	0.038341721	0.011350021	0.39430974	0.020979021	0.013310677	0.00322419	0.003812387	0	0.067751563	0.00468379	0	0	0	0
Guo_2020 S8.3	0.28	0.09	0.03	0.28	0.12	0.06	0.03	0.01	0	0.07	0.03	0	0	0	0
Wang_2020_67	0.395279183	0.103207735	0.017746404	0.089231415	0.228112616	0.017952001	0.049842001	0.004891742	0.006281649	0.015282285	0.059844464	0.003686751	0.008641754	0	0
Dugerdil_2021 MMNT4S11	0.301650496	0.038394989	0.009198145	0.194920883	0.221299329	0.011767067	0.015374123	0.007912547	0.007182791	0.031325673	0.121272898	0.010839873	0.006873296	0.017547284	0.004440604
Naafs_2017_peats 255 Igarka Site 1+2 50-58	0.255006059	0.036794104	0.005730229	0.302477014	0.143399105	0.018387271	0.017664267	0.002832809	0.000866385	0.149227448	0.063108239	0.001575535	0.00211329	0.000449792	0.000368451
Chen_2021 TW-28	0.06712944	0.016213312	0.00119548	0.067298112	0.236912324	0.018594707	0.041171448	0.002065789	0.000728156	0.171695651	0.363123671	0.00370164	0.010170271	0	0
Naafs_2017_Soils_France-TESO36	0.176901395	0.071939901	0.010826365	0.13444506	0.238227212	0.057433986	0.080195299	0.003184225	0.008078497	0.071350229	0.147417829	0	0	0	0
Naafs_2017_Soils_Zaire-2	0.947072917	0.019332216	0.010797248	0.020669018	0.0021286	0	0	0	0	0	0	0	0	0	0
Guo_2020 S8.4	0.316831683	0.069306931	0.02970297	0.287128713	0.118811881	0.03960396	0.02970297	0.00990099	0	0.069306931	0.02970297	0	0	0	0
Naafs_2017_peats 263 Walton Moss NA	0.649566927	0.0112321	0.003412123	0.292325398	0	0.009737865	0	0.006374569	0	0.025124596	0	0.000542127	0.000505297	0.001178997	0
Dearing Crampton-Flood 2020 China-32	0.89	0.02	0.01	0.05	0.01	0	0	0	0	0.01	0.01	0	0	0	0
